code,date,uplimit_times,fake_time,uplimit_time,break_time,min_bigorder,yield_rate
002418,2020-02-20,3,2020-02-20 10:34:33.560,2020-02-20 10:25:17.160,2020-02-20 15:00:00.000,1,-0.007547169811320753
002805,2020-02-20,7,2020-02-20 09:52:06.090,2020-02-20 09:50:34.660,2020-02-20 09:52:39.050,1,0.016548463356973908
002805,2020-02-20,8,2020-02-20 09:58:47.340,2020-02-20 09:53:22.830,2020-02-20 15:00:00.000,1,0.016548463356973908
002824,2020-02-20,3,2020-02-20 09:54:43.070,2020-02-20 09:54:18.190,2020-02-20 09:56:32.400,1,0.10015772870662464
300162,2020-02-20,3,2020-02-20 13:51:45.280,2020-02-20 13:50:51.160,2020-02-20 15:00:00.000,1,-0.0222007722007721
300485,2020-02-20,1,2020-02-20 14:24:13.010,2020-02-20 14:22:52.510,2020-02-20 15:00:00.000,1,0.02564102564102555
000016,2020-02-21,13,2020-02-21 14:07:26.760,2020-02-21 14:07:04.340,2020-02-21 14:08:18.480,1,-0.0551248923341946
000889,2020-02-21,1,2020-02-21 09:41:13.910,2020-02-21 09:40:50.440,2020-02-21 09:43:26.080,1,0.06569343065693434
002245,2020-02-21,4,2020-02-21 10:33:09.880,2020-02-21 10:32:20.800,2020-02-21 15:00:00.000,1,-0.007092198581560294
002335,2020-02-21,7,2020-02-21 10:32:12.620,2020-02-21 10:31:29.220,2020-02-21 15:00:00.000,1,0.05318699873364285
002662,2020-02-21,1,2020-02-21 14:45:08.620,2020-02-21 14:33:20.960,2020-02-21 14:45:36.870,1,0.10169491525423724
300504,2020-02-21,1,2020-02-21 14:33:44.650,2020-02-21 14:33:14.960,2020-02-21 14:35:13.500,1,0.030622324662495926
300658,2020-02-21,1,2020-02-21 14:04:04.430,2020-02-21 13:58:58.820,2020-02-21 14:06:39.560,1,0.1000944287063268
000070,2020-02-24,1,2020-02-24 13:05:52.520,2020-02-24 13:05:29.410,2020-02-24 13:06:34.970,1,0.011419249592169669
002006,2020-02-24,1,2020-02-24 10:23:59.020,2020-02-24 09:54:23.650,2020-02-24 10:24:49.270,1,-0.01384083044982698
002160,2020-02-24,2,2020-02-24 09:31:42.490,2020-02-24 09:31:29.660,2020-02-24 15:00:00.000,1,0.09966777408637872
002184,2020-02-24,10,2020-02-24 10:44:00.810,2020-02-24 09:42:58.320,2020-02-24 15:00:00.000,1,0.06430868167202575
002598,2020-02-24,1,2020-02-24 09:38:07.680,2020-02-24 09:36:45.590,2020-02-24 09:39:08.420,1,-0.04694167852062581
002970,2020-02-24,1,2020-02-24 09:53:39.920,2020-02-24 09:53:30.660,2020-02-24 10:25:02.590,1,0.048230731943771366
300064,2020-02-24,2,2020-02-24 10:25:09.320,2020-02-24 10:23:35.640,2020-02-24 15:00:00.000,1,0.10000000000000007
300113,2020-02-24,1,2020-02-24 09:59:14.490,2020-02-24 09:59:08.000,2020-02-24 09:59:21.470,1,-0.05562095350205987
300555,2020-02-24,1,2020-02-24 09:45:36.390,2020-02-24 09:45:02.110,2020-02-24 15:00:00.000,1,0.09982332155477014
300678,2020-02-24,1,2020-02-24 11:22:27.210,2020-02-24 11:17:58.650,2020-02-24 11:22:58.800,1,0.01639969488939741
